# Callsign Distribution...
# Total Calls      6342 (100.0%)
# Local...         2883 ( 45.5%)
#  - USA           2607 ( 41.1%)
#  - Canada         206 (  3.2%)
#  - Mexico          47 (  0.7%)
#  - Alaska          13 (  0.2%)
#  - Hawaii          10 (  0.2%)
# DX...            3459 ( 54.5%)
#  - N. America      67 (  1.1%)
#  - S. America     380 (  6.0%)
#  - Europe        2100 ( 33.1%)
#  - Asia           706 ( 11.1%)
#  - Africa          43 (  0.7%)
#  - Oceania        132 (  2.1%)
#  - Maritime        31 (  0.5%)

cabrillo_id	year	call	host	cat	section	dxcc	score	qso	mult	late_log_flag	club	minutes_on	ops
ARRL-10	2025	AD5A	AD5A	SOU-CW-HP	STX		452320	1038	110	0	Central Texas DX and Contest Club	578	AD5A
ARRL-10	2025	AD5XD	AD5XD	SO-PH-HP	NTX		127968	697	93	0	DFW Contest Group	709	AD5XD
ARRL-10	2025	AD6AD	AD6AD	SO-PH-LP	SV		288	15	12	0		70	AD6AD
ARRL-10	2025	AD6WL	AD6WL	SOU-PH-HP	ORG		299052	1287	117	0		1183	AD6WL
ARRL-10	2025	AD7N	AD7N	SOU-CW-LP	UT		146520	414	90	0		936	AD7N
ARRL-10	2025	AD9DU	AD9DU	SO-CW-LP	IL		7488	78	26	0		368	AD9DU
ARRL-10	2025	AD9HV	AD9HV	SO-PH-HP	IN		1190	36	17	0		509	AD9HV
ARRL-10	2025	AD9HW	AD9HW	SO-PH-LP	IN		3942	73	27	0		360	
ARRL-10	2025	AE0EE	AE0EE	SO-CW-LP	MN		3264	49	17	0	Minnesota Wireless Assn	157	AE0EE
ARRL-10	2025	AE0MO	AE0MO	SOU-PH-HP	KS		104328	515	108	0	Kansas City Contest Club	855	AE0MO
ARRL-10	2025	AE0YE	AE0YE	SOU-MIX-LP	MN		3920	62	20	0		247	AE0YE
ARRL-10	2025	AE1T	AE1T	SOU-CW-LP	NH		21560	100	55	0	Yankee Clipper Contest Club	170	AE1T
ARRL-10	2025	AE2DX	AE2DX	SO-CW-HP	NFL		46176	165	74	0		485	AE2DX
ARRL-10	2025	AE4GW	AE4GW	SOU-PH-LP	TN		2236	48	26	0		121	AE4GW
ARRL-10	2025	AE4JC	AE4JC	SOU-PH-LP	AL		2208	49	23	0		204	AE4JC
ARRL-10	2025	AE4Y	AE4Y	SO-CW-LP	NC		50680	184	70	0	South East Contest Club	375	AE4Y
ARRL-10	2025	AE5JE	AE5JE	SO-MIX-LP	STX		1496	31	22	0		137	AE5JE
ARRL-10	2025	AE5MU	AE5MU	SO-PH-LP	MS		320	18	10	0		132	AE5MU
ARRL-10	2025	AE5T	AE5T	SOU-PH-HP	LA		118496	563	112	0		1231	AE5T
ARRL-10	2025	AE6CH	AE6CH	SOU-PH-LP	SCV		8096	96	44	0		375	AE6CH
ARRL-10	2025	AE6SF	AE6SF	SO-MIX-LP	SF		7896	76	47	0		459	AE6SF
ARRL-10	2025	AE6Y	AE6Y	SO-MIX-HP	SCV		188352	509	109	0	Northern California Contest Club	262	AE6Y
ARRL-10	2025	AE6Z	AE6Z	SO-CW-LP	SV		10764	69	39	0		230	AE6Z
ARRL-10	2025	AF0BU	AF0BU	SO-PH-HP	MN		2784	54	29	0		214	AF0BU
ARRL-10	2025	AF0F	AF0F	SOU-PH-LP	KS		19836	172	58	0		757	AF0F
ARRL-10	2025	AF1R	AF1R	SO-PH-LP	EMA		8640	99	45	0	Yankee Clipper Contest Club	354	AF1R
ARRL-10	2025	AF1T	AF1T	SO-PH-HP	NH		412020	1540	135	0	Contoocook Valley Radio Club	1218	AF1T
ARRL-10	2025	AF4JF	AF4JF	SOU-CW-LP	MO		44608	167	68	0		418	AF4JF
ARRL-10	2025	AF4OZ	AF4OZ	SOU-PH-HP	TN		2812	51	37	0		443	AF4OZ
ARRL-10	2025	AF4PX	AF4PX	SO-MIX-HP	GA		33670	149	65	0	South East Contest Club	429	AF4PX
ARRL-10	2025	AF4Y	AF4Y	SOU-PH-LP	KY		180	10	9	0		39	AF4Y
ARRL-10	2025	AF5CC	AF5CC	SOU-CW-QRP	OK		19040	120	40	0	DFW Contest Group	308	AF5CC
ARRL-10	2025	AF5J	AF5J	SOU-CW-HP	STX		94752	282	84	0	Texas DX Society	772	AF5J
ARRL-10	2025	AF6RT	AF6RT	SO-PH-HP	SF		2132	44	26	0	Northern California Contest Club	235	AF6RT
ARRL-10	2025	AF6U	AF6U	SO-PH-LP	SCV		5180	70	37	0		259	AF6U
ARRL-10	2025	AF7LZ	AF7LZ	SO-PH-HP	ID		32	4	4	0		12	AF7LZ
ARRL-10	2025	AF7NX	AF7NX	SOU-MIX-LP	OR		71610	204	105	0		511	AF7NX
ARRL-10	2025	AF8A	AF8A	SO-CW-LP	OH		28288	138	52	0		294	AF8A
ARRL-10	2025	AF8WX	AF8WX	SO-PH-LP	OH		2320	40	29	0		660	
ARRL-10	2025	AF9J	AF9J	SO-MIX-QRP	WI		5656	56	28	0	Society of Midwest Contesters	211	AF9J
ARRL-10	2025	AF9W	AF9W	SOU-CW-LP	AZ		9632	58	43	0	Arizona Outlaws Contest Club	164	AF9W
ARRL-10	2025	AG2J	AG2J	SOU-CW-HP	SNJ		51620	147	89	0	Frankford Radio Club	283	AG2J
ARRL-10	2025	AG3I	AG3I	SOU-MIX-HP	WPA		52826	221	61	0	Potomac Valley Radio Club	221	AG3I
ARRL-10	2025	AG4DG	AG4DG	SO-MIX-LP	WI		3864	70	28	0		535	AG4DG
ARRL-10	2025	AG4H	AG4H	SOU-PH-LP	AL		2376	45	27	0		111	AG4H
ARRL-10	2025	AG4RB	AG4RB	SO-PH-HP	NFL		352	16	11	0		1	AG4RB
ARRL-10	2025	AG4W	AG4W	SO-PH-HP	AL		14892	148	51	0	Alabama Contest Group	87	AG4W
ARRL-10	2025	AG6JA	AG6JA	SO-MIX-LP	EB		2200	31	22	0		73	AG6JA
ARRL-10	2025	AG6VA	AG6VA	SO-PH-LP	SV		4	2	2	0		21	AG6VA
ARRL-10	2025	AG7TH	AG7TH	SO-PH-LP	OR		494	20	13	0		35	AG7TH
ARRL-10	2025	AG9A	AG9A	SO-CW-LP	IL		20680	110	47	0	Society of Midwest Contesters	186	AG9A
ARRL-10	2025	AG9U	AG9U	SO-CW-LP	IL		6400	53	32	0		91	AG9U
ARRL-10	2025	AH2O	AH2O	SOU-CW-HP	NLI		167560	364	118	0	Order of Boiled Owls of New York	561	AH2O
ARRL-10	2025	AH6FC	AH6FC	SO-CW-HP		KH6	22464	126	52	0		350	AH6FC
ARRL-10	2025	AH6KO	AH6KO	SOU-CW-HP		KH6	961440	2012	120	0		1580	AH6KO
ARRL-10	2025	AH7RF	AH7RF	SOU-CW-QRP		KH6	308	11	7	0		19	AH7RF
ARRL-10	2025	AI0M	AI0M	SO-MIX-HP	MN		61200	407	75	0	Minnesota Wireless Assn	475	AI0M
ARRL-10	2025	AI1G	AI1G	SO-PH-HP	WMA		1218	32	21	0		189	AI1G
ARRL-10	2025	AI2U	AI2U	SO-CW-LP	WNY		32376	154	57	0		510	AI2U
ARRL-10	2025	AI4IC	AI4IC	SO-MIX-LP	TN		36	6	2	0		9	AI4IC
ARRL-10	2025	AI4WW	AI4WW	SO-MIX-HP	SFL		90228	244	103	0		414	AI4WW
ARRL-10	2025	AI5G	AI5G	SOU-MIX-LP	MO		94464	271	96	0		876	AI5G
ARRL-10	2025	AI5NQ	AI5NQ	SO-PH-LP	NTX		418	19	11	0		45	AI5NQ
ARRL-10	2025	AI5QK	AI5QK	SOU-MIX-HP	NTX		1320	25	22	0		110	AI5QK
ARRL-10	2025	AI6DO	AI6DO	SO-CW-LP	LAX		5600	50	28	0	Southern California Contest Club	158	AI6DO
ARRL-10	2025	AI6MC	AI6MC	SOU-PH-HP	SV		6308	84	38	0		448	AI6MC
ARRL-10	2025	AI6O	AI6O	SO-CW-LP	MO		96432	310	82	0	Kansas City Contest Club	646	AI6O
ARRL-10	2025	AI6SL	AI6SL	SO-CW-LP	SCV		18612	103	47	0		206	AI6SL
ARRL-10	2025	AI7EQ	AI7EQ	SO-PH-LP	OR		12864	134	48	0		338	AI7EQ
ARRL-10	2025	AI7OL	AI7OL	SO-CW-LP	OR		7668	71	27	0		300	
ARRL-10	2025	AI7OZ	AI7OZ	SO-PH-LP	WWA		3960	69	30	0		222	AI7OZ
ARRL-10	2025	AI7VM	AI7VM	SO-MIX-LP	AZ		13832	88	52	0		222	AI7VM
ARRL-10	2025	AI9T	AI9T	SOU-CW-HP	IL		235904	392	152	0	Society of Midwest Contesters	844	AI9T
ARRL-10	2025	AJ0CM	AJ0CM	SO-PH-LP	MN		1564	46	17	0		142	AJ0CM
ARRL-10	2025	AJ0GM	AJ0GM	SO-PH-LP	SD		1976	41	26	0		241	AJ0GM
ARRL-10	2025	AJ2Y	AJ2Y	SO-CW-HP	GA		32160	137	60	0		193	AJ2Y
ARRL-10	2025	AJ4F	AJ4F	SOU-MIX-HP	STX		63000	199	90	0	Texas DX Society	200	AJ4F
ARRL-10	2025	AJ4HJ	AJ4HJ	SO-PH-LP	VA		1280	33	20	0		173	AJ4HJ
ARRL-10	2025	AJ4VE	AJ4VE	SOU-PH-HP	GA		14672	135	56	0		458	AJ4VE
ARRL-10	2025	AJ6IY	AJ6IY	SO-MIX-LP	SF		15120	101	45	0		631	AJ6IY
ARRL-10	2025	AJ6TL	AJ6TL	SO-MIX-HP	LAX		25080	118	66	0		481	AJ6TL
ARRL-10	2025	AJ6V	AJ6V	SO-MIX-HP	SCV		775042	1275	181	0	Northern California Contest Club	888	AJ6V
ARRL-10	2025	AJ9C	AJ9C	SOU-MIX-HP	IN		1589500	1731	275	0	Society of Midwest Contesters	1292	AJ9C
ARRL-10	2025	AK0CM	AK0CM	SO-PH-HP	CO		936	27	18	0		118	AK0CM
ARRL-10	2025	AK0M	AK0M	SOU-CW-LP	IA		14784	88	42	0		164	AK0M
ARRL-10	2025	AK1MD	AK1MD	SOU-CW-HP	EMA		84912	260	87	0	Yankee Clipper Contest Club	363	AK1MD
ARRL-10	2025	AK4R	AK4R	SOU-MIX-HP	TN		40406	176	89	0		352	AK4R
ARRL-10	2025	AK6A	AK6A	SOU-CW-HP	OR		98384	287	86	0		419	AK6A
ARRL-10	2025	AK6LW	AK6LW	SO-MIX-LP	SCV		4020	48	30	0		410	AK6LW
ARRL-10	2025	AK6OE	AK6OE	SO-PH-LP	ORG		640	21	16	0		125	AK6OE
ARRL-10	2025	AK9AR	AK9AR	SO-MIX-LP	IL		1840	39	20	0		222	AK9AR
ARRL-10	2025	AK9RT	AK9RT	SOU-PH-QRP	IN		432	19	12	0		100	AK9RT
ARRL-10	2025	AL1G	AL1G	SO-CW-HP		KL	81184	352	59	0		259	AL1G
ARRL-10	2025	AL1VE	AL1VE	SO-MIX-LP	WWA		105504	406	112	0		1370	AL1VE
ARRL-10	2025	AL7JX	AL7JX	SO-CW-LP		KL	1824	28	19	0		199	AL7JX
ARRL-10	2025	AL7LO	AL7LO	SO-MIX-HP		KL	98940	294	97	0		519	AL7LO
ARRL-10	2025	AL7T	AL7T	SO-CW-HP	MN		55188	227	63	0		512	AL7T
ARRL-10	2025	AP5ARS	AP5ARS	SO-PH-LP		AP	6264	109	29	0		149	AP5ARS
ARRL-10	2025	AY3W	AY3W	MSLP		LU	446176	873	191	0		1702	LU1WFM LU1XMO LU2WJV LU4WBH LU5WA LU9WE LU9WT
ARRL-10	2025	AZ1A	AZ1A	SO-CW-LP		LU	145440	314	120	0		648	LU1AW
ARRL-10	2025	AZ1D	AZ1D	SOU-PH-HP		LU	900144	2715	171	0		1973	LU4DJB
ARRL-10	2025	AZ6H	AZ6H	SO-PH-LP		LU	126768	562	114	0		1380	LU3HIP
ARRL-10	2025	BA3AX	BA3AX	SO-CW-HP		BY	18408	182	26	0		304	BA3AX
ARRL-10	2025	BA3GG	BA3GG	SO-PH-LP		BY	2016	51	21	0		355	BA3GG
ARRL-10	2025	BA3KY	BA3KY	SOU-MIX-LP		BY	1404	33	13	0		131	BA3KY
ARRL-10	2025	BA3MM	BA3MM	SOU-CW-HP		BY	142632	568	63	0		653	BA3MM
ARRL-10	2025	BA4AEO	BA4AEO	SOU-CW-LP		BY	7752	106	19	0		378	BA4AEO
ARRL-10	2025	BA4OP	BA4OP	SOU-CW-HP		BY	45504	320	36	0		983	BA4OP
ARRL-10	2025	BA4RCM	BA4RCM	SOU-MIX-LP		BY	7946	72	29	0		208	BA4RCM
ARRL-10	2025	BA4RKS	BA4RKS	SO-MIX-LP		BY	4	1	1	0		0	BA4RKS
ARRL-10	2025	BA4SE	BA4SE	SO-CW-LP		BY	6608	63	28	0		100	BA4SE
ARRL-10	2025	BA4SQI	BA4SQI	SO-MIX-LP		BY	10044	95	31	0		371	BA4SQI
ARRL-10	2025	BA4TB	BA4TB	SOU-MIX-LP		BY	127988	370	98	0		411	BA4TB
ARRL-10	2025	BA4VE	BA4VE	SOU-CW-LP		BY	3808	58	17	0		71	BA4VE
ARRL-10	2025	BA5AB	BA5AB	SOU-MIX-LP		BY	3108	43	21	0		187	BA5AB
ARRL-10	2025	BA5AU	BA5AU	SOU-MIX-HP		BY	167700	596	86	0		1030	BA5AU
ARRL-10	2025	BA5DX	BA5DX	SOU-CW-HP		BY	144896	578	64	0		1137	BA5DX
ARRL-10	2025	BA6KC	BA6KC	SOU-MIX-HP		BY	252	10	7	0		29	BA6KC
ARRL-10	2025	BA7IO	BA7IO	SOU-CW-HP		BY	35916	223	41	0		345	BA7IO
ARRL-10	2025	BA7JMO	BA7JMO	SO-CW-HP		BY	7080	121	15	0		155	BA7JMO
ARRL-10	2025	BA7LCS	BA7LCS	SOU-CW-HP		BY	124740	584	55	0		1113	BA7LCS
ARRL-10	2025	BA7LRT	BA7LRT	SO-MIX-LP		BY	440	12	11	0		33	BA7LRT
ARRL-10	2025	BD1IIJ	BD1IIJ	SOU-MIX-LP		BY	120	7	6	0		41	BD1IIJ
ARRL-10	2025	BD2AAJ	BD2AAJ	SO-MIX-LP		BY	6426	105	17	0		502	BD2AAJ
ARRL-10	2025	BD3OD	BD3OD	SO-CW-LP		BY	6048	84	18	0		367	BD3OD
ARRL-10	2025	BD3QT	BD3QT	SOU-CW-QRP		BY	19584	160	34	0		822	BD3QT
ARRL-10	2025	BD3TE	BD3TE	SOU-PH-HP		BY	16448	258	32	0		599	BD3TE
ARRL-10	2025	BD3VJ	BD3VJ	SOU-PH-LP		BY	1444	38	19	0	599 DX Association	166	BD3VJ
ARRL-10	2025	BD4LB	BD4LB	SO-CW-LP		BY	72	7	3	0		48	BD4LB
ARRL-10	2025	BD4OJ	BD4OJ	SO-CW-LP		BY	15180	168	23	0		659	BD4OJ
ARRL-10	2025	BD4QA	BD4QA	SO-CW-LP		BY	4800	52	24	0		98	BD4QA
ARRL-10	2025	BD4QAJ	BD4QAJ	SO-MIX-LP		BY	22360	148	52	0		178	BD4QAJ
ARRL-10	2025	BD4RHV	BD4RHV	SOU-CW-LP		BY	1200	26	12	0		120	BD4RHV
ARRL-10	2025	BD4TS	BD4TS	SO-MIX-LP		BY	15912	120	34	0		135	BD4TS
ARRL-10	2025	BD4VEM	BD4VEM	SO-PH-LP		BY	638	30	11	0		182	BD4VEM
ARRL-10	2025	BD4VOJ	BD4VOJ	SOU-CW-LP		BY	140	7	5	0		39	BD4VOJ
ARRL-10	2025	BD4WQZ	BD4WQZ	SOU-MIX-LP		BY	7080	90	20	0		317	BD4WQZ
ARRL-10	2025	BD6OC	BD6OC	SOU-CW-LP		BY	9900	104	25	0		377	BD6OC
ARRL-10	2025	BD6SM	BD6SM	SO-PH-LP		BY	780	42	10	0		375	BD6SM
ARRL-10	2025	BD7JIR	BD7JIR	SOU-CW-LP		BY	40248	235	43	0		724	BD7JIR
ARRL-10	2025	BD7JNA	BD7JNA	SOU-CW-HP		BY	132	12	3	0		22	BD7JNA
ARRL-10	2025	BD7NQA	BD7NQA	SOU-CW-LP		BY	660	18	11	0		57	BD7NQA
ARRL-10	2025	BD7OTE	BD7OTE	SO-PH-QRP		BY	168	12	7	0		24	BD7OTE
ARRL-10	2025	BD8CS	BD8CS	SOU-CW-LP		BY	2128	38	14	0		41	BD8CS
ARRL-10	2025	BD8ELZ	BD8ELZ	SO-PH-LP		BY	24	5	3	0		33	BD8ELZ
ARRL-10	2025	BD8ENX	BD8ENX	SOU-PH-LP		BY	162	11	9	0		77	BD8ENX
ARRL-10	2025	BG0COH	BG0COH	SOU-MIX-HP		BY	83840	391	64	0		514	BG0COH
ARRL-10	2025	BG0DLA	BG0DLA	SOU-MIX-HP		BY	446124	1125	113	0		726	BG0DLA
ARRL-10	2025	BG1WNU	BG1WNU	SOU-CW-LP		BY	21492	205	27	0		617	BG1WNU
ARRL-10	2025	BG2GNR	BG2GNR	SOU-CW-QRP		BY	320	15	8	0		137	BG2GNR
ARRL-10	2025	BG2QMO	BG2QMO	SOU-CW-HP		BY	4	1	1	0		0	BG2QMO
ARRL-10	2025	BG2UKX	BG2UKX	SOU-CW-LP		BY	2400	80	8	0		585	BG2UKX
ARRL-10	2025	BG3GRU	BG3GRU	SOU-CW-QRP		BY	2880	61	12	0		233	BG3GRU
ARRL-10	2025	BG3ILY	BG3ILY	SOU-MIX-LP		BY	111150	463	65	0		758	BG3ILY
ARRL-10	2025	BG4FQD	BG4FQD	SOU-CW-LP		BY	4320	72	15	0		142	BG4FQD
ARRL-10	2025	BG4IWL	BG4IWL	SO-PH-QRP		BY	18	3	3	0		3	BG4IWL
ARRL-10	2025	BG4LPS	BG4LPS	SO-PH-LP		BY	6696	110	31	0		768	BG4LPS
ARRL-10	2025	BG4SE	BG4SE	SO-MIX-LP		BY	19018	140	37	0		420	BG4SE
ARRL-10	2025	BG5BAA	BG5BAA	SO-PH-HP		BY	10080	131	40	0		483	BG5BAA
ARRL-10	2025	BG5FRI	BG5FRI	SO-PH-LP		BY	144	13	8	0		90	BG5FRI
ARRL-10	2025	BG5IYZ	BG5IYZ	SOU-PH-LP		BY	1216	32	19	0		158	BG5IYZ
ARRL-10	2025	BG5VLI	BG5VLI	SO-MIX-LP		BY	2440	32	20	0		97	BG5VLI
ARRL-10	2025	BG6OJB	BG6OJB	SO-MIX-LP		BY	6688	104	22	0		438	BG6OJB
ARRL-10	2025	BG7KAN	BG7KAN	SO-PH-QRP		BY	930	35	15	0		270	BG7KAN
ARRL-10	2025	BG7KO	BG7KO	SO-CW-LP		BY	73416	406	46	0		653	BG7KO
ARRL-10	2025	BG7LJX	BG7LJX	SO-PH-LP		BY	96	9	6	0		78	BG7LJX
ARRL-10	2025	BG7QBL	BG7QBL	SO-MIX-QRP		BY	616	20	11	0		183	BG7QBL
ARRL-10	2025	BG8PM	BG8PM	SOU-CW-HP		BY	288	9	8	0		26	BG8PM
ARRL-10	2025	BG9CHE	BG9CHE	SOU-MIX-LP		BY	44100	238	50	0		850	BG9CHE
ARRL-10	2025	BG9JDI	BG9JDI	SOU-PH-LP		BY	96	8	6	0		50	BG9JDI
ARRL-10	2025	BH1IZQ	BH1IZQ	SO-CW-LP		BY	260	13	5	0		68	BH1IZQ
ARRL-10	2025	BH3AGU	BH3AGU	SO-CW-LP		BY	45816	257	46	0		652	BH3AGU
ARRL-10	2025	BH3BBJ	BH3BBJ	SOU-CW-HP		BY	9768	111	22	0		185	BH3BBJ
ARRL-10	2025	BH3FZK	BH3FZK	SO-CW-LP		BY	5264	96	14	0		293	BH3FZK
ARRL-10	2025	BH3GJX	BH3GJX	SO-CW-QRP		BY	38676	299	33	0		422	BH3GJX
ARRL-10	2025	BH3HHS	BH3HHS	SO-CW-QRP		BY	4	1	1	0		0	BH3HHS
ARRL-10	2025	BH3OQQ	BH3OQQ	SO-CW-LP		BY	4268	97	11	0		68	BH3OQQ
ARRL-10	2025	BH4BFS	BH4BFS	SOU-CW-LP		BY	97680	418	60	0		594	BH4BFS
ARRL-10	2025	BH4FRV	BH4FRV	SO-CW-LP		BY	6308	83	19	0		462	BH4FRV
ARRL-10	2025	BH4FRW	BH4FRW	SO-CW-LP		BY	11832	103	29	0		450	BH4FRW
ARRL-10	2025	BH4HKZ	BH4HKZ	SOU-CW-LP		BY	60060	278	55	0		455	BH4HKZ
ARRL-10	2025	BH4HPO	BH4HPO	SO-CW-LP		BY	1792	32	14	0		227	BH4HPO
ARRL-10	2025	BH4TQX	BH4TQX	SOU-PH-QRP		BY	4000	80	25	0		429	BH4TQX
ARRL-10	2025	BH4TVU	BH4TVU	SOU-CW-LP		BY	45080	325	35	0		462	BH4TVU
ARRL-10	2025	BH6KOK	BH6KOK	SOU-CW-LP		BY	24024	182	33	0		282	BH6KOK
ARRL-10	2025	BH6RWQ	BH6RWQ	SOU-PH-LP		BY	126	10	7	0		75	BH6RWQ
ARRL-10	2025	BH7LGV	BH7LGV	SO-MIX-LP		BY	12960	127	27	0		399	BH7LGV
ARRL-10	2025	BH8DKD	BH8DKD	SOU-CW-LP		BY	28800	201	36	0		351	BH8DKD
ARRL-10	2025	BI1MCZ	BI1MCZ	SO-PH-LP		BY	25728	271	48	0		896	BI1MCZ
ARRL-10	2025	BI1XJT	BI1XJT	SOU-MIX-LP		BY	1652	49	14	0		168	BI1XJT
ARRL-10	2025	BI3ARY	BI3ARY	SOU-MIX-LP		BY	13688	135	29	0		609	BI3ARY
ARRL-10	2025	BI3ASB	BI3ASB	SO-CW-QRP		BY	476	17	7	0		53	BI3ASB
ARRL-10	2025	BI3BX	BI3BX	SOU-MIX-LP		BY	43100	244	50	0		432	BI3BX
ARRL-10	2025	BI3VJL	BI3VJL	SOU-CW-QRP		BY	952	17	14	0		60	BI3VJL
ARRL-10	2025	BI3XZU	BI3XZU	SO-PH-QRP		BY	2	1	1	0		0	BI3XZU
ARRL-10	2025	BI4JUB	BI4JUB	SO-CW-LP		BY	9440	119	20	0		431	BI4JUB
ARRL-10	2025	BI4VIP	BI4VIP	SOU-CW-LP		BY	7296	117	16	0		112	BI4VIP
ARRL-10	2025	BI4XDT	BI4XDT	SO-CW-HP		BY	38376	244	41	0		205	BI4XDT
ARRL-10	2025	BI6NSL	BI6NSL	SOU-CW-LP		BY	1632	34	12	0		112	BI6NSL
ARRL-10	2025	BI8AD	BI8AD	MSHP		BY	304386	854	97	0		1401	BA8CY BI3EI BI8CKV
ARRL-10	2025	BI8AQ	BI8AQ	MSLP		BY	242630	687	95	0		1129	BA8BM BG8AMG
ARRL-10	2025	BI8AZ	BI8AZ	SO-MIX-LP		BY	380	18	10	0		95	BH8AEE
ARRL-10	2025	BI8CZM	BI8CZM	SOU-CW-LP		BY	162676	614	67	0		1261	BI8CZM
ARRL-10	2025	BI8FRF	BI8FRF	SO-MIX-LP		BY	42840	201	60	0		750	BI8FRF
ARRL-10	2025	BU2EP	BU2EP	SOU-MIX-LP		BV	7714	73	29	0		389	BU2EP
ARRL-10	2025	BU2EV	BU2EV	SOU-PH-LP		BV	720	25	15	0		126	BU2EV
ARRL-10	2025	BV3FG	BV3FG	SO-CW-QRP		BV	14976	123	32	0		242	BV3FG
ARRL-10	2025	BX7ABT	BX7ABT	SOU-PH-LP		BV	2704	53	26	0		236	BX7ABT
ARRL-10	2025	BY1HT	BY1HT	MSLP		BY	176	11	4	0		50	BI1FJK BI1RJW
ARRL-10	2025	BY1RX	BY1RX	MSHP		BY	132132	697	91	0		1166	BA1AJ BD1GO BD1KV BH1GC BH1OFJ BI1SRM BI1TMQ
ARRL-10	2025	BY4SZ	BY4SZ	SOU-CW-HP		BY	229840	907	65	0		1259	BY4SZ
ARRL-10	2025	BY5HB	BY5HB	MSHP		BY	464882	1111	121	0		1619	BD5HST BD9QM BG2LQV BG5ABL BG5TOX BH4ESK
ARRL-10	2025	BY6SX	BY6SX	MSLP		BY	640	34	10	0		350	BG6RGG BG6RLC BG6SNN BG6VHB
ARRL-10	2025	CA1NPK	CA1NPK	SOU-PH-LP		CE	39044	229	86	0		963	CA1NPK
ARRL-10	2025	CA2HFW	CA2HFW	SO-PH-LP		CE	2484	57	23	0		464	CA2HFW
ARRL-10	2025	CA4OMQ	CA4OMQ	SOU-MIX-LP		CE	148288	371	112	0		715	CA4OMQ
ARRL-10	2025	CA6OHG	CA6OHG	SO-PH-LP		CE	15500	128	62	0		528	CA6OHG
ARRL-10	2025	CA6SNT	CA6SNT	SOU-PH-LP		CE	96820	482	103	0		1001	CA6SNT
ARRL-10	2025	CA8CEU	CA8CEU	SOU-PH-LP		CE	7392	83	48	0		552	CA8CEU
ARRL-10	2025	CB1D	CB1D	MSLP		CE	560700	846	178	0		1306	XQ1FM XQ4CW
ARRL-10	2025	CB1V	CB1V	SOU-MIX-LP		CE	53940	208	87	0		674	CE1WGM
ARRL-10	2025	CB3A	CB3A	SOU-MIX-QRP		CE	240516	447	153	0		1276	XQ3SK
ARRL-10	2025	CB3DX	CB3DX	SO-PH-LP		CE	1980	56	18	0		263	CE3SJM
ARRL-10	2025	CB4A	CB4A	SO-PH-HP		CE	56672	311	92	0		683	CE4UFC
ARRL-10	2025	CB4K	CB4K	SOU-MIX-LP		CE	345720	966	172	0		1543	CB4K
ARRL-10	2025	CB6LR	CB6LR	SO-PH-LP		CE	223600	878	130	0		1588	CE6GDR
ARRL-10	2025	CB8E	CB8E	SO-PH-HP		CE	173360	800	110	0		697	CB8E
ARRL-10	2025	CD3NEB	CD3NEB	SO-PH-LP		CE	2862	54	27	0		340	CD3NEB
ARRL-10	2025	CE1KR	CE1KR	SO-PH-LP		CE	27604	207	67	0		857	CE1KR
ARRL-10	2025	CE1WY	CE1WY	SO-PH-LP		CE	50286	294	87	0		950	CE1WY
ARRL-10	2025	CE2II	CE2II	SOU-PH-LP		CE	35140	262	70	0		413	CE2II
ARRL-10	2025	CE2LE	CE2LE	SO-PH-HP		CE	127988	668	98	0		680	CE2LE
ARRL-10	2025	CE2LK	CE2LK	SO-PH-LP		CE	38192	257	77	0		954	CE2LK
ARRL-10	2025	CE2PQ	CE2PQ	MSLP		CE	26270	204	71	0		790	CA2EBM CA2OGG CD2BXN XQ2JL
ARRL-10	2025	CE3/N5NU	CE3/N5NU	SO-CW-LP		CE	37152	172	54	0		200	N5NU
ARRL-10	2025	CE3PT	CE3PT	SO-PH-LP		CE	2610	48	29	0		127	CE3PT
ARRL-10	2025	CE4JC	CE4JC	SO-PH-LP		CE	18480	149	66	0		661	CE4JC
ARRL-10	2025	CE4JZO	CE4JZO	SO-MIX-LP		CE	88088	494	91	0		549	CE4JZO
ARRL-10	2025	CE4KS	CE4KS	SOU-MIX-LP		CE	466470	922	213	0		1388	CE4KS
ARRL-10	2025	CE4PS	CE4PS	SO-PH-HP		CE	354748	1367	131	0		1095	CE4PS
ARRL-10	2025	CE6VMO	CE6VMO	SO-CW-LP		CE	2668	38	23	0		269	CE6VMO
ARRL-10	2025	CE7BV	CE7BV	SO-PH-LP		CE	2576	48	28	0		312	CE7BV
ARRL-10	2025	CE7JPA	CE7JPA	SO-PH-LP		CE	90	10	5	0		48	CE7JPA
ARRL-10	2025	CE7RPV	CE7RPV	SO-PH-LP		CE	96	8	6	0		15	CE7BV
ARRL-10	2025	CM2JR	CM2JR	SO-PH-LP		CM	109040	602	94	0		1026	CM2JR
ARRL-10	2025	CM2TS	CM2TS	SO-PH-LP		CM	4452	56	42	0		310	CM2TS
ARRL-10	2025	CM8HEA	CM8HEA	SO-PH-LP		CM	384	16	12	0		81	CM8HEA
ARRL-10	2025	CN8MTE	CN8MTE	SO-PH-LP		CN	14352	151	52	0		334	CN8MTE
ARRL-10	2025	CN8PA	CN8PA	SO-PH-LP		CN	124080	665	94	0		830	CN8PA
ARRL-10	2025	CN8YE	CN8YE	SO-PH-LP		CN	336	15	12	0		58	CN8YE
